vehicleid,serialnumber,bikelotid,lastmaintenanceon,lockid,position
3409,3409000,6,2019-11-20 06:40:25.000000,,"(51.2219,4.41289)"
3410,3410000,6,2020-08-30 19:16:57.000000,,"(51.2177,4.42075)"
3411,3411000,6,2019-09-24 22:54:08.000000,,"(51.2177,4.42075)"
3412,3412000,6,2019-11-29 01:31:42.000000,7509,"(51.2062,4.38336)"
3413,3413000,6,2021-07-16 14:25:06.000000,,"(51.2177,4.42075)"
3414,3414000,6,2019-11-09 16:20:14.000000,,"(51.226,4.42343)"
3415,3415000,6,2019-11-08 10:11:15.000000,,"(51.209,4.43266)"
3416,3416000,6,2020-11-28 01:12:59.000000,,"(51.2034,4.39221)"
3417,3417000,6,2020-05-08 14:51:45.000000,,"(51.2177,4.42075)"
3418,3418000,6,2020-01-05 09:06:22.000000,,"(51.2038,4.42077)"
3419,3419000,6,2021-06-24 03:08:39.000000,,"(51.219,4.40405)"
3420,3420000,6,2019-12-14 03:08:58.000000,2705,"(51.2228,4.42426)"
3421,3421000,6,2019-09-29 19:36:13.000000,,"(51.2018,4.40607)"
3422,3422000,6,2022-10-02 06:23:55.000000,,"(51.1968,4.39632)"
3423,3423000,6,2020-02-08 19:53:45.000000,,"(51.2099,4.42248)"
3424,3424000,6,2022-05-26 06:04:50.000000,,"(51.2104,4.38767)"
3425,3425000,6,2020-01-08 18:06:02.000000,,"(51.2177,4.42075)"
3426,3426000,6,2020-06-16 05:49:21.000000,,"(51.219,4.40405)"
3427,3427000,6,2019-10-16 08:17:04.000000,,"(51.2125,4.40924)"
3428,3428000,6,2019-10-21 17:55:05.000000,,"(51.2195,4.41169)"
3429,3429000,6,2019-10-23 20:51:44.000000,,"(51.219,4.40405)"
3430,3430000,6,2019-11-04 18:03:40.000000,,"(51.2195,4.41169)"
3431,3431000,6,2019-10-14 16:09:24.000000,,"(51.1931,4.408)"
3432,3432000,6,2019-11-27 00:54:02.000000,,"(51.2103,4.39686)"
3433,3433000,6,2019-11-08 05:26:46.000000,,"(51.1968,4.39632)"
3434,3434000,6,2019-10-23 06:25:21.000000,,"(51.2174,4.42002)"
3435,3435000,6,2019-10-03 00:52:43.000000,,"(51.2281,4.409)"
3436,3436000,6,2020-08-17 08:55:07.000000,,"(51.1994,4.39013)"
3437,3437000,6,2023-08-29 19:17:36.000000,2772,"(51.2247,4.43659)"
3438,3438000,6,2023-05-26 02:59:21.000000,,"(51.2241,4.43214)"
3439,3439000,6,2019-11-03 22:05:40.000000,,"(51.2217,4.42071)"
3440,3440000,6,2019-11-07 11:19:57.000000,,"(51.2125,4.40924)"
3441,3441000,6,2019-10-01 01:33:54.000000,,"(51.2134,4.41328)"
3442,3442000,6,2019-11-29 09:29:02.000000,,"(51.2182,4.41238)"
3443,3443000,6,2019-11-22 15:21:25.000000,,"(51.2069,4.43013)"
3444,3444000,6,2019-09-29 04:10:29.000000,,"(51.2012,4.40224)"
3445,3445000,6,2020-03-28 21:58:24.000000,,"(51.2125,4.40924)"
3446,3446000,6,2021-04-27 00:36:26.000000,,"(51.2104,4.38767)"
3447,3447000,6,2020-01-31 22:28:49.000000,,"(51.2297,4.40572)"
3448,3448000,6,2020-01-07 10:19:34.000000,,"(51.2224,4.43004)"
3449,3449000,6,2023-09-13 18:41:29.000000,2592,"(51.2191,4.3949)"
3450,3450000,6,2019-10-31 09:09:57.000000,,"(51.2088,4.40834)"
3451,3451000,6,2020-06-25 15:20:30.000000,,"(51.213,4.42164)"
3452,3452000,6,2023-09-11 00:05:08.000000,5958,"(51.1825,4.34811)"
3453,3453000,6,2020-03-29 19:34:28.000000,,"(51.2187,4.40066)"
3454,3454000,6,2020-02-01 00:09:49.000000,,"(51.2174,4.42002)"
3455,3455000,6,2023-09-12 21:22:51.000000,5076,"(51.1975,4.4596)"
3456,3456000,6,2019-11-20 01:34:49.000000,,"(51.2125,4.40924)"
3457,3457000,6,2020-05-17 10:31:28.000000,,"(51.2311,4.41267)"
3458,3458000,6,2019-10-12 21:13:42.000000,1681,"(51.1985,4.39071)"
3459,3459000,6,2020-01-07 02:51:07.000000,,"(51.2047,4.39625)"
3460,3460000,6,2019-12-27 16:46:06.000000,,"(51.2182,4.41238)"
3461,3461000,6,2019-11-13 11:20:46.000000,,"(51.2237,4.40297)"
3462,3462000,6,2020-01-18 18:32:27.000000,,"(51.2282,4.41337)"
3463,3463000,6,2020-05-12 01:22:33.000000,,"(51.2297,4.40572)"
3464,3464000,6,2021-01-06 07:12:44.000000,,"(51.2221,4.41835)"
3465,3465000,6,2019-10-03 09:35:24.000000,,"(51.2148,4.39251)"
3466,3466000,6,2020-03-01 17:38:22.000000,,"(51.2254,4.4184)"
3467,3467000,6,2019-09-30 08:16:38.000000,45,"(51.2182,4.41238)"
3468,3468000,6,2019-10-22 07:18:45.000000,,"(51.2276,4.43921)"
3469,3469000,6,2020-07-26 02:59:41.000000,,"(51.2008,4.39421)"
3470,3470000,6,2021-11-06 01:23:59.000000,,"(51.2182,4.41238)"
3471,3471000,6,2019-12-06 07:19:03.000000,,"(51.1984,4.4022)"
3472,3472000,6,2021-12-15 23:05:52.000000,,"(51.2182,4.41238)"
3473,3473000,6,2020-03-08 07:34:16.000000,,"(51.2058,4.41837)"
3474,3474000,6,2019-11-26 14:45:06.000000,1985,"(51.2082,4.42433)"
3475,3475000,6,2023-09-11 13:47:51.000000,4608,"(51.2213,4.47948)"
3476,3476000,6,2019-11-30 10:08:32.000000,,"(51.2241,4.43214)"
3477,3477000,6,2019-10-16 23:59:45.000000,,"(51.2054,4.41352)"
3478,3478000,6,2021-04-04 23:48:05.000000,,"(51.2216,4.4005)"
3479,3479000,6,2020-01-05 04:57:02.000000,,"(51.2217,4.42071)"
3480,3480000,6,2019-11-10 10:29:57.000000,,"(51.2078,4.39439)"
3481,3481000,6,2023-09-11 21:39:19.000000,2340,"(51.2142,4.4162)"
3482,3482000,6,2020-03-09 08:46:23.000000,,"(51.219,4.40405)"
3483,3483000,6,2019-11-29 01:31:37.000000,7508,"(51.2062,4.38336)"
3484,3484000,6,2020-03-14 09:54:35.000000,,"(51.2047,4.39625)"
3485,3485000,6,2023-08-31 17:43:06.000000,4787,"(51.2078,4.46528)"
3486,3486000,6,2019-10-01 18:10:41.000000,,"(51.2032,4.42845)"
3487,3487000,6,2019-09-26 04:38:29.000000,27,"(51.2177,4.42075)"
3488,3488000,6,2020-08-05 00:49:59.000000,,"(51.2008,4.39421)"
3489,3489000,6,2020-04-02 09:02:06.000000,,"(51.211,4.39035)"
3490,3490000,6,2020-08-10 22:58:02.000000,,"(51.2158,4.40314)"
3491,3491000,6,2019-12-16 01:04:13.000000,,"(51.2182,4.40617)"
3492,3492000,6,2019-11-18 08:24:25.000000,,"(51.2103,4.39686)"
3493,3493000,6,2019-11-24 23:48:20.000000,,"(51.2187,4.40066)"
3494,3494000,6,2019-11-14 15:17:24.000000,,"(51.2125,4.40924)"
3495,3495000,6,2020-04-02 16:30:07.000000,,"(51.2148,4.39632)"
3496,3496000,6,2021-03-03 23:48:53.000000,,"(51.1985,4.39071)"
3497,3497000,6,2019-10-01 18:10:45.000000,,"(51.2032,4.42845)"
3498,3498000,6,2019-10-14 09:21:39.000000,,"(51.2174,4.42002)"
3499,3499000,6,2019-10-13 14:39:05.000000,3120,"(51.2201,4.43269)"
3500,3500000,6,2023-09-05 18:18:17.000000,3491,"(51.2609,4.42039)"
3501,3501000,7,2019-10-09 09:58:45.000000,,"(51.211,4.39035)"
3502,3502000,7,2021-10-30 18:47:23.000000,,"(51.2177,4.42075)"
3503,3503000,7,2019-11-20 03:25:09.000000,,"(51.2291,4.42473)"
3504,3504000,7,2019-11-03 17:13:33.000000,691,"(51.2237,4.40297)"
3505,3505000,7,2023-09-12 17:31:42.000000,900,"(51.2034,4.43677)"
3506,3506000,7,2019-12-30 11:51:50.000000,,"(51.219,4.40405)"
3507,3507000,7,2023-09-11 10:14:05.000000,6858,"(51.174,4.37558)"
3508,3508000,7,2020-02-09 08:14:49.000000,,"(51.2012,4.40224)"
3509,3509000,7,2020-02-01 08:10:16.000000,,"(51.2281,4.409)"
3510,3510000,7,2020-06-06 05:37:53.000000,,"(51.2297,4.40572)"
3511,3511000,7,2021-09-03 03:11:10.000000,,"(51.2216,4.4005)"
3512,3512000,7,2023-09-03 21:07:55.000000,6804,"(51.1847,4.3425)"
3513,3513000,7,2019-12-25 05:49:46.000000,,"(51.1971,4.4103)"
3514,3514000,7,2023-09-13 00:47:13.000000,5237,"(51.1886,4.42959)"
3515,3515000,7,2022-04-24 06:04:53.000000,,"(51.2276,4.43921)"
3516,3516000,7,2020-04-13 00:14:38.000000,,"(51.219,4.40405)"
3517,3517000,7,2019-10-29 08:57:35.000000,,"(51.2018,4.40607)"
3518,3518000,7,2019-12-04 08:54:48.000000,,"(51.2247,4.43659)"
3519,3519000,7,2023-09-12 08:01:18.000000,3743,"(51.2553,4.43578)"
3520,3520000,7,2021-08-11 17:51:23.000000,,"(51.2177,4.42075)"
3521,3521000,7,2019-11-01 17:15:53.000000,,"(51.2141,4.39792)"
3522,3522000,7,2019-12-31 10:38:06.000000,,"(51.2141,4.39792)"
3523,3523000,7,2023-09-05 09:21:22.000000,5327,"(51.1876,4.4351)"
3524,3524000,7,2019-09-28 22:21:51.000000,,"(51.1968,4.39632)"
3525,3525000,7,2019-11-03 22:05:54.000000,,"(51.2217,4.42071)"
3526,3526000,7,2023-09-15 19:31:55.000000,180,"(51.2195,4.41169)"
3527,3527000,7,2019-12-05 21:12:18.000000,,"(51.2215,4.40869)"
3528,3528000,7,2019-10-17 21:21:34.000000,4056,"(51.2333,4.41391)"
3529,3529000,7,2019-10-17 18:35:20.000000,2996,"(51.2294,4.41127)"
3530,3530000,7,2019-11-05 05:35:02.000000,,"(51.2148,4.39251)"
3531,3531000,7,2019-10-29 15:17:45.000000,,"(51.2299,4.43167)"
3532,3532000,7,2020-06-22 02:44:59.000000,,"(51.2182,4.41238)"
3533,3533000,7,2020-12-24 07:10:49.000000,,"(51.2088,4.40834)"
3534,3534000,7,2019-11-27 02:12:28.000000,,"(51.2008,4.39421)"
3535,3535000,7,2020-12-19 03:47:15.000000,,"(51.2016,4.42358)"
3536,3536000,7,2019-11-08 13:50:37.000000,,"(51.2069,4.43013)"
3537,3537000,7,2021-01-01 06:31:20.000000,,"(51.2251,4.41206)"
3538,3538000,7,2020-08-20 17:51:23.000000,,"(51.2104,4.38767)"
3539,3539000,7,2019-12-04 01:49:58.000000,,"(51.2272,4.42228)"
3540,3540000,7,2019-10-03 06:07:05.000000,,"(51.2221,4.40467)"
3541,3541000,7,2020-01-13 06:07:37.000000,,"(51.2088,4.38734)"
3542,3542000,7,2019-11-16 22:07:48.000000,,"(51.2058,4.39879)"
3543,3543000,7,2019-12-15 05:15:42.000000,,"(51.2058,4.39879)"
3544,3544000,7,2019-10-03 08:29:38.000000,,"(51.2299,4.43167)"
3545,3545000,7,2020-02-14 12:49:30.000000,,"(51.2141,4.39792)"
3546,3546000,7,2020-05-10 18:33:44.000000,,"(51.2224,4.43004)"
3547,3547000,7,2021-02-16 04:45:19.000000,,"(51.2016,4.42358)"
3548,3548000,7,2019-10-06 06:32:57.000000,,"(51.2099,4.42248)"
3549,3549000,7,2020-01-10 02:09:37.000000,,"(51.2276,4.43921)"
3550,3550000,7,2021-06-21 07:17:39.000000,,"(51.2141,4.39792)"
3551,3551000,7,2020-02-07 08:38:23.000000,,"(51.2177,4.42075)"
3552,3552000,7,2020-12-26 20:19:45.000000,,"(51.2125,4.40924)"
3553,3553000,7,2019-10-21 05:30:23.000000,2257,"(51.2135,4.40496)"
3554,3554000,7,2019-09-28 22:21:27.000000,,"(51.1968,4.39632)"
3555,3555000,7,2020-04-03 19:15:08.000000,,"(51.2187,4.40066)"
3556,3556000,7,2019-10-01 15:38:48.000000,,"(51.2047,4.39625)"
3557,3557000,7,2019-10-21 22:10:56.000000,,"(51.2179,4.41777)"
3558,3558000,7,2019-11-16 18:34:56.000000,,"(51.211,4.39035)"
3559,3559000,7,2019-10-04 22:52:58.000000,,"(51.2177,4.42075)"
3560,3560000,7,2023-09-13 02:12:53.000000,2538,"(51.2186,4.43056)"
3561,3561000,7,2019-09-21 01:33:09.000000,4315,"(51.2292,4.46201)"
3562,3562000,7,2019-10-23 10:19:06.000000,,"(51.2243,4.39907)"
3563,3563000,7,2019-09-28 04:10:44.000000,,"(51.2141,4.39792)"
3564,3564000,7,2020-08-19 02:44:34.000000,,"(51.2237,4.40297)"
3565,3565000,7,2021-06-08 18:14:19.000000,,"(51.1994,4.39013)"
3566,3566000,7,2020-02-16 03:23:39.000000,,"(51.2201,4.43269)"
3567,3567000,7,2023-09-14 11:14:25.000000,5094,"(51.2041,4.46765)"
3568,3568000,7,2019-12-06 03:02:55.000000,,"(51.2054,4.41352)"
3569,3569000,7,2020-01-18 13:59:32.000000,,"(51.2251,4.41206)"
3570,3570000,7,2019-09-30 01:34:22.000000,,"(51.2221,4.41835)"
3571,3571000,7,2023-09-15 10:37:46.000000,1728,"(51.1999,4.41879)"
3572,3572000,7,2019-11-11 07:28:58.000000,,"(51.2069,4.43013)"
3573,3573000,7,2019-12-30 01:47:03.000000,,"(51.2182,4.41238)"
3574,3574000,7,2023-09-11 20:06:50.000000,2664,"(51.2217,4.42071)"
3575,3575000,7,2020-08-12 19:09:11.000000,,"(51.2243,4.39907)"
3576,3576000,7,2023-09-13 08:05:25.000000,522,"(51.2201,4.38179)"
3577,3577000,7,2020-07-11 05:16:41.000000,,"(51.2088,4.38734)"
3578,3578000,7,2023-08-17 15:22:15.000000,7181,"(51.2192,4.47516)"
3579,3579000,7,2023-08-16 16:15:32.000000,7254,"(51.2259,4.4708)"
3580,3580000,7,2019-09-29 16:39:43.000000,836,"(51.2036,4.41518)"
3581,3581000,7,2023-09-13 12:04:55.000000,7182,"(51.2192,4.47516)"
3582,3582000,7,2020-01-12 05:47:07.000000,,"(51.2082,4.42433)"
3583,3583000,7,2019-10-15 21:24:13.000000,,"(51.2047,4.38766)"
3584,3584000,7,2020-01-14 04:05:10.000000,3008,"(51.2299,4.41942)"
3585,3585000,7,2019-12-24 17:56:31.000000,,"(51.1968,4.40579)"
3586,3586000,7,2021-04-18 07:22:49.000000,,"(51.228,4.41899)"
3587,3587000,7,2021-06-14 15:22:18.000000,,"(51.2195,4.41169)"
3588,3588000,7,2020-03-08 23:52:18.000000,,"(51.2158,4.40314)"
3589,3589000,7,2019-11-17 16:47:17.000000,,"(51.1931,4.408)"
3590,3590000,7,2020-02-20 17:07:35.000000,,"(51.2148,4.39251)"
3591,3591000,7,2019-11-21 01:12:39.000000,,"(51.2103,4.39686)"
3592,3592000,7,2019-10-10 17:18:35.000000,,"(51.2135,4.40496)"
3593,3593000,7,2020-10-20 11:32:34.000000,,"(51.213,4.42176)"
3594,3594000,7,2019-11-22 21:13:38.000000,,"(51.2195,4.41169)"
3595,3595000,7,2020-11-23 22:29:19.000000,,"(51.2187,4.40066)"
3596,3596000,7,2020-06-20 00:43:38.000000,,"(51.2297,4.40572)"
3597,3597000,7,2021-06-20 04:19:19.000000,,"(51.2104,4.38767)"
3598,3598000,7,2019-12-14 05:07:20.000000,,"(51.2281,4.409)"
3599,3599000,7,2019-11-06 20:13:36.000000,,"(51.2174,4.42002)"
3600,3600000,7,2021-12-15 02:22:38.000000,,"(51.2103,4.39686)"
3601,3601000,7,2020-04-06 20:52:04.000000,,"(51.2221,4.43375)"
3602,3602000,7,2019-10-03 07:54:53.000000,,"(51.2294,4.41127)"
3603,3603000,7,2019-11-25 20:55:57.000000,,"(51.2012,4.40224)"
3604,3604000,7,2019-10-01 04:04:37.000000,,"(51.1994,4.39013)"
3605,3605000,7,2019-10-08 08:52:16.000000,,"(51.2104,4.38767)"
3606,3606000,7,2019-12-08 13:14:37.000000,,"(51.226,4.42343)"
3607,3607000,7,2019-11-22 10:03:21.000000,,"(51.2217,4.42071)"
3608,3608000,7,2019-10-14 04:59:45.000000,688,"(51.2237,4.40297)"
3609,3609000,7,2023-09-15 10:27:33.000000,5939,"(51.1832,4.36413)"
3610,3610000,7,2019-10-02 21:02:54.000000,,"(51.2148,4.39251)"
3611,3611000,7,2020-02-14 23:02:35.000000,,"(51.2221,4.41835)"
3612,3612000,7,2019-11-19 21:45:16.000000,,"(51.2058,4.41837)"
3613,3613000,7,2019-12-05 22:25:08.000000,,"(51.2008,4.39808)"
3614,3614000,7,2019-12-22 05:41:39.000000,,"(51.2221,4.43375)"
3615,3615000,7,2019-10-21 14:17:38.000000,,"(51.2187,4.40066)"
3616,3616000,7,2019-09-29 10:23:12.000000,,"(51.2195,4.41169)"
3617,3617000,7,2019-11-22 10:03:20.000000,,"(51.2217,4.42071)"
3618,3618000,7,2020-01-04 10:42:15.000000,,"(51.2069,4.43013)"
3619,3619000,7,2023-09-02 12:12:19.000000,3167,"(51.2123,4.40364)"
3620,3620000,7,2019-12-21 08:13:58.000000,,"(51.2177,4.42075)"
3621,3621000,7,2020-03-21 05:28:42.000000,,"(51.213,4.42176)"
3622,3622000,7,2019-10-16 12:11:32.000000,2976,"(51.2291,4.42473)"
3623,3623000,7,2023-09-09 21:18:17.000000,126,"(51.2047,4.39625)"
3624,3624000,7,2020-09-14 00:23:49.000000,,"(51.226,4.42343)"
3625,3625000,7,2023-09-14 21:17:10.000000,2430,"(51.2171,4.40888)"
3626,3626000,7,2019-10-09 19:35:38.000000,,"(51.2297,4.40572)"
3627,3627000,7,2019-10-31 03:09:50.000000,,"(51.2103,4.39686)"
3628,3628000,7,2019-10-03 21:40:36.000000,59,"(51.219,4.40405)"
3629,3629000,7,2020-09-03 06:11:47.000000,,"(51.2254,4.4184)"
3630,3630000,7,2020-06-11 14:16:54.000000,,"(51.219,4.40405)"
3631,3631000,7,2019-11-24 14:05:11.000000,,"(51.2276,4.43921)"
3632,3632000,7,2020-05-15 07:14:49.000000,,"(51.2215,4.40869)"
3633,3633000,7,2019-10-24 20:55:18.000000,,"(51.2082,4.42433)"
3634,3634000,7,2020-01-12 06:20:36.000000,,"(51.2148,4.39251)"
3635,3635000,7,2023-09-12 21:59:53.000000,1890,"(51.2046,4.41057)"
3636,3636000,7,2023-09-01 16:01:59.000000,7506,"(51.2313,4.41635)"
3637,3637000,7,2020-04-11 02:10:20.000000,,"(51.2179,4.41777)"
3638,3638000,7,2019-11-04 15:33:09.000000,,"(51.2142,4.4162)"
3639,3639000,7,2020-01-21 03:37:22.000000,,"(51.2045,4.40477)"
3640,3640000,7,2019-10-03 20:35:33.000000,,"(51.2036,4.41518)"
3641,3641000,7,2019-12-03 09:33:09.000000,,"(51.1931,4.408)"
3642,3642000,7,2020-11-25 03:03:41.000000,,"(51.1985,4.39071)"
3643,3643000,7,2023-09-11 09:31:50.000000,5148,"(51.1975,4.44373)"
3644,3644000,7,2019-09-23 23:54:41.000000,134,"(51.1994,4.39013)"
3645,3645000,7,2019-12-06 03:02:05.000000,,"(51.2054,4.41352)"
3646,3646000,7,2019-10-02 21:02:37.000000,,"(51.2148,4.39251)"
3647,3647000,7,2020-03-14 02:26:26.000000,,"(51.213,4.42164)"
3648,3648000,7,2021-01-14 16:28:19.000000,,"(51.2311,4.41267)"
3649,3649000,7,2019-12-27 13:11:44.000000,,"(51.2103,4.39686)"
3650,3650000,7,2020-06-13 03:31:49.000000,,"(51.2058,4.41837)"
3651,3651000,7,2020-12-23 17:09:26.000000,,"(51.2016,4.42358)"
3652,3652000,7,2019-10-08 02:30:54.000000,,"(51.2262,4.40961)"
3653,3653000,7,2019-10-01 22:51:27.000000,,"(51.209,4.43266)"
3654,3654000,7,2019-10-22 07:18:49.000000,,"(51.2276,4.43921)"
3655,3655000,7,2021-07-21 22:32:52.000000,,"(51.219,4.40405)"
3656,3656000,7,2020-09-15 02:49:46.000000,,"(51.2078,4.39439)"
3657,3657000,7,2019-10-14 07:47:43.000000,,"(51.2247,4.43659)"
3658,3658000,7,2023-09-10 09:25:42.000000,3942,"(51.2492,4.45468)"
3659,3659000,7,2019-10-29 04:42:33.000000,,"(51.2186,4.43056)"
3660,3660000,7,2020-01-16 22:10:02.000000,,"(51.219,4.40405)"
3661,3661000,7,2019-12-27 01:35:19.000000,,"(51.2187,4.40066)"
3662,3662000,7,2020-02-11 08:44:12.000000,,"(51.1968,4.39632)"
3663,3663000,7,2019-10-17 08:39:03.000000,,"(51.2141,4.39792)"
3664,3664000,7,2019-09-28 20:59:32.000000,,"(51.2276,4.43921)"
3665,3665000,7,2019-12-23 14:48:55.000000,,"(51.2272,4.42228)"
3666,3666000,7,2020-01-24 22:25:19.000000,,"(51.211,4.40724)"
3667,3667000,7,2021-03-23 02:41:37.000000,,"(51.2182,4.41238)"
3668,3668000,7,2023-09-12 12:02:04.000000,2033,"(51.2088,4.38734)"
3669,3669000,7,2023-09-15 08:23:21.000000,7001,"(51.1751,4.43013)"
3670,3670000,7,2020-04-24 00:21:16.000000,,"(51.2104,4.38767)"
3671,3671000,7,2019-09-22 18:30:08.000000,2689,"(51.2221,4.40467)"
3672,3672000,7,2023-09-09 18:03:58.000000,774,"(51.2224,4.43004)"
3673,3673000,7,2023-09-09 10:26:46.000000,1206,"(51.213,4.42164)"
3674,3674000,7,2021-12-02 06:53:08.000000,,"(51.2281,4.409)"
3675,3675000,7,2023-09-10 01:59:59.000000,,"(51.2237,4.40297)"
3676,3676000,7,2019-10-30 16:04:55.000000,,"(51.2047,4.39625)"
3677,3677000,7,2020-04-25 22:13:50.000000,,"(51.2182,4.41238)"
3678,3678000,7,2021-05-08 16:05:41.000000,,"(51.1994,4.39013)"
3679,3679000,7,2021-07-24 02:32:33.000000,,"(51.2047,4.39625)"
3680,3680000,7,2020-02-28 05:22:49.000000,,"(51.2314,4.40357)"
3681,3681000,7,2020-02-01 02:28:38.000000,,"(51.2047,4.39625)"
3682,3682000,7,2023-09-02 08:52:39.000000,378,"(51.2206,4.38648)"
3683,3683000,7,2023-09-12 06:30:18.000000,7362,"(51.2545,4.44175)"
3684,3684000,7,2021-04-22 07:52:37.000000,,"(51.2237,4.40297)"
3685,3685000,7,2020-08-14 07:49:12.000000,,"(51.2282,4.41337)"
3686,3686000,7,2019-10-23 21:48:40.000000,,"(51.2165,4.39375)"
3687,3687000,7,2019-09-25 10:19:50.000000,,"(51.2187,4.40066)"
3688,3688000,7,2019-09-30 08:16:57.000000,,"(51.2182,4.41238)"
3689,3689000,7,2019-12-17 01:08:38.000000,,"(51.2104,4.38767)"
3690,3690000,7,2019-11-25 15:31:25.000000,,"(51.1999,4.41879)"
3691,3691000,7,2019-10-23 13:53:08.000000,,"(51.2237,4.40297)"
3692,3692000,7,2023-06-20 04:40:46.000000,,"(51.2177,4.42075)"
3693,3693000,7,2023-09-14 22:56:41.000000,7109,"(51.1875,4.36355)"
3694,3694000,7,2019-12-16 05:11:03.000000,,"(51.2195,4.41169)"
3695,3695000,7,2019-10-09 00:32:03.000000,3389,"(51.2055,4.39933)"
3696,3696000,7,2020-02-12 06:05:11.000000,,"(51.2038,4.42077)"
3697,3697000,7,2019-10-02 23:09:03.000000,,"(51.2187,4.40066)"
3698,3698000,7,2019-11-04 16:13:27.000000,,"(51.2224,4.43004)"
3699,3699000,7,2019-12-08 00:08:52.000000,,"(51.1994,4.39013)"
3700,3700000,7,2020-01-16 10:18:48.000000,,"(51.2158,4.40314)"
3701,3701000,7,2020-04-17 00:51:17.000000,,"(51.2187,4.40066)"
3702,3702000,7,2019-10-07 20:58:45.000000,,"(51.2045,4.40477)"
3703,3703000,7,2023-09-15 20:05:14.000000,2376,"(51.2148,4.39251)"
3704,3704000,7,2019-12-16 03:42:27.000000,,"(51.226,4.42343)"
3705,3705000,7,2019-09-28 13:43:29.000000,,"(51.2104,4.38767)"
3706,3706000,7,2020-01-30 20:55:33.000000,,"(51.206,4.39297)"
3707,3707000,7,2019-10-12 11:56:18.000000,,"(51.2186,4.43056)"
3708,3708000,7,2020-11-28 03:24:40.000000,,"(51.2281,4.409)"
3709,3709000,7,2019-11-26 11:36:05.000000,,"(51.2046,4.41057)"
3710,3710000,7,2020-06-18 18:17:10.000000,,"(51.226,4.42343)"
3711,3711000,7,2023-08-28 03:32:31.000000,3348,"(51.1925,4.42158)"
3712,3712000,7,2020-04-12 16:28:46.000000,,"(51.2019,4.39835)"
3713,3713000,7,2019-12-04 16:29:54.000000,,"(51.1984,4.4022)"
3714,3714000,7,2019-10-26 22:16:28.000000,,"(51.1971,4.4103)"
3715,3715000,7,2019-11-20 16:19:04.000000,,"(51.2103,4.39686)"
3716,3716000,7,2019-09-23 10:55:33.000000,,"(51.2177,4.42075)"
3717,3717000,7,2019-10-03 06:07:56.000000,,"(51.2221,4.40467)"
3718,3718000,7,2021-09-03 20:27:16.000000,,"(51.2195,4.41169)"
3719,3719000,7,2020-07-17 20:42:48.000000,,"(51.2311,4.41267)"
3720,3720000,7,2020-02-28 22:25:36.000000,,"(51.2078,4.39439)"
3721,3721000,7,2020-08-15 04:49:15.000000,,"(51.2281,4.40573)"
3722,3722000,7,2021-12-24 20:49:34.000000,,"(51.2187,4.40066)"
3723,3723000,7,2019-11-18 19:04:10.000000,,"(51.2036,4.41518)"
3724,3724000,7,2019-10-20 13:51:20.000000,,"(51.2054,4.41352)"
3725,3725000,7,2019-11-03 08:53:23.000000,,"(51.2276,4.43921)"
3726,3726000,7,2019-12-11 16:54:45.000000,,"(51.2221,4.41835)"
3727,3727000,7,2021-11-24 23:51:14.000000,,"(51.219,4.40405)"
3728,3728000,7,2019-12-09 17:13:04.000000,,"(51.2125,4.40924)"
3729,3729000,7,2020-06-22 07:16:51.000000,,"(51.2058,4.41837)"
3730,3730000,7,2020-06-02 06:04:34.000000,,"(51.2104,4.38767)"
3731,3731000,7,2019-09-29 16:39:31.000000,,"(51.2036,4.41518)"
3732,3732000,7,2019-12-16 22:48:11.000000,,"(51.1968,4.40579)"
3733,3733000,7,2023-09-12 09:12:34.000000,2249,"(51.213,4.42176)"
3734,3734000,7,2019-10-25 15:47:38.000000,,"(51.2036,4.41518)"
3735,3735000,7,2019-09-23 06:33:42.000000,,"(51.2046,4.41057)"
3736,3736000,7,2020-05-07 16:26:50.000000,,"(51.2104,4.38767)"
3737,3737000,7,2023-09-11 13:47:50.000000,7505,"(51.2313,4.41635)"
3738,3738000,7,2022-02-14 07:54:39.000000,,"(51.2182,4.41238)"
3739,3739000,7,2019-09-23 09:55:24.000000,,"(51.2281,4.409)"
3740,3740000,7,2019-10-06 12:07:43.000000,,"(51.2058,4.41837)"
3741,3741000,7,2021-07-15 21:30:12.000000,,"(51.219,4.40405)"
3742,3742000,7,2020-02-15 05:55:38.000000,,"(51.2297,4.40572)"
3743,3743000,7,2019-11-25 09:40:56.000000,,"(51.1971,4.4103)"
3744,3744000,7,2021-05-06 10:37:02.000000,,"(51.22,4.37552)"
3745,3745000,7,2023-09-10 23:39:20.000000,4500,"(51.2198,4.45487)"
3746,3746000,7,2019-11-09 13:09:51.000000,,"(51.2177,4.42062)"
3747,3747000,7,2020-08-11 16:58:18.000000,,"(51.2046,4.41057)"
3748,3748000,7,2023-09-13 18:19:36.000000,7469,"(51.1728,4.40521)"
3749,3749000,7,2019-11-06 07:02:54.000000,,"(51.2216,4.4005)"
3750,3750000,7,2020-07-03 16:55:28.000000,,"(51.2241,4.43214)"
3751,3751000,7,2019-10-16 12:11:03.000000,,"(51.2291,4.42473)"
3752,3752000,7,2019-10-06 22:27:11.000000,,"(51.1968,4.40579)"
3753,3753000,7,2020-06-04 14:35:07.000000,,"(51.2177,4.42075)"
3754,3754000,7,2023-09-10 22:32:32.000000,5274,"(51.1893,4.43561)"
3755,3755000,7,2019-12-28 13:25:32.000000,,"(51.2237,4.40297)"
